,Obs,Time,Photo,Cond,Ci,Trmmol,VpdL,Area,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,Status,filename,date,site,species,sppcode,ID
3915,38,3695.3,6.28,0.165,322,1.95,1.15,6,1,2.84,32.31,29.99,33.72,401.19,392.74,30.119,32.379,59.41,63.87,500.6,199,53,95.85,0.0772,0.232,111115,20200904_TR.xlsx,9/4/20,J19,Euonymus alatus,euala,euala-J19-1
4014,39,3811.5,4.14,0.157,344,1.9,1.18,6,1,2.84,32.4,30.04,33.72,401.28,395.42,30.042,32.245,58.95,63.27,500.7,100,51,95.85,0.216,0.209,111115,20200904_TR.xlsx,9/4/20,J19,Euonymus alatus,euala,euala-J19-1
4117,40,3815.3,4.14,0.157,344,1.9,1.18,6,1,2.84,32.4,30.03,33.72,401.27,395.39,30.039,32.242,58.95,63.27,500.7,100,51,95.85,0.216,0.209,111115,20200904_TR.xlsx,9/4/20,J19,Euonymus alatus,euala,euala-J19-1
4214,41,3941.8,2.21,0.169,367,1.98,1.14,6,1,2.84,32.26,29.94,33.52,399.67,396.08,30.066,32.361,59.48,64.02,500.8,50,58,95.84,0.232,0.322,111115,20200904_TR.xlsx,9/4/20,J19,Euonymus alatus,euala,euala-J19-1
4314,42,3944.8,2.22,0.165,366,1.94,1.15,6,1,2.84,32.25,29.94,33.51,399.72,396.14,30.072,32.32,59.52,63.96,500.6,50,58,95.84,0.232,0.322,111115,20200904_TR.xlsx,9/4/20,J19,Euonymus alatus,euala,euala-J19-1
4410,43,4064.5,0.876,0.142,380,1.73,1.18,6,1,2.84,32.49,29.94,33.9,400.02,398.15,29.967,31.976,58.52,62.44,500.7,19,52,95.84,0.271,0.235,111115,20200904_TR.xlsx,9/4/20,J19,Euonymus alatus,euala,euala-J19-1
454,44,4068.3,0.723,0.146,382,1.78,1.18,6,1,2.84,32.49,29.95,33.92,399.79,398.07,29.965,32.031,58.49,62.52,500.7,20,50,95.84,0.271,0.235,111115,20200904_TR.xlsx,9/4/20,J19,Euonymus alatus,euala,euala-J19-1
462,45,4251.3,-0.584,0.134,398,1.7,1.22,6,1,2.84,32.36,30.11,33.52,399.67,399.56,30.068,32.036,59.14,63.01,500.6,1,56,95.84,0.267,0.232,111115,20200904_TR.xlsx,9/4/20,J19,Euonymus alatus,euala,euala-J19-1
471,46,4253.5,-0.528,0.138,398,1.73,1.22,6,1,2.84,32.36,30.13,33.52,399.79,399.59,30.07,32.08,59.12,63.08,500.8,0,55,95.84,0.267,0.232,111115,20200904_TR.xlsx,9/4/20,J19,Euonymus alatus,euala,euala-J19-1
1100,47,6330.5,5.2,0.139,324,1.54,1.07,6,1,2.84,29.44,29.95,29.23,400.22,393.26,31.376,33.157,72.91,77.05,500.6,1301,22,95.85,-1.18,0.212,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
260,48,6333.5,5.24,0.143,326,1.57,1.06,6,1,2.84,29.44,29.93,29.23,400.28,393.26,31.378,33.2,72.93,77.16,500.8,1300,23,95.85,-1.18,0.212,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3100,49,6519.8,3.91,0.147,245,1.62,1.07,6,1,2.84,29.64,30,29.62,299.69,294.44,31.396,33.276,72.14,76.46,500.5,1301,25,95.86,-1.85,0.22,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
450,50,6522.8,3.91,0.147,245,1.62,1.07,6,1,2.84,29.64,30,29.62,299.73,294.47,31.399,33.283,72.13,76.46,500.3,1301,25,95.86,-1.85,0.22,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
516,51,6742.8,2.33,0.154,168,1.69,1.06,6,1,2.84,29.67,30.02,29.62,199.91,196.72,31.493,33.446,72.23,76.71,500.4,1300,28,95.86,-2.33,0.224,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
616,52,6750.3,2.27,0.155,169,1.68,1.05,6,1,2.84,29.66,30,29.61,199.81,196.69,31.493,33.439,72.24,76.7,500.5,1301,27,95.86,-2.33,0.224,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
716,53,6975.5,0.543,0.166,90.8,1.75,1.03,6,1,2.84,29.65,29.94,29.62,98.84,97.98,31.55,33.58,72.41,77.07,500.6,1301,27,95.84,-2.79,0.238,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
816,54,6981.5,0.643,0.165,89.7,1.76,1.04,6,1,2.84,29.65,29.99,29.62,98.94,97.96,31.551,33.593,72.41,77.1,500.5,1300,27,95.85,-2.79,0.238,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
916,55,7214,-0.229,0.172,52.5,1.79,1.02,6,1,2.84,29.6,29.92,29.62,51.03,51.19,31.552,33.626,72.61,77.38,500.7,1301,24,95.84,-2.94,0.229,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1016,56,7216.3,-0.252,0.172,52.8,1.79,1.02,6,1,2.84,29.6,29.91,29.62,51.01,51.2,31.549,33.622,72.61,77.38,500.7,1301,23,95.84,-2.94,0.229,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1120,57,7562.3,5.49,0.18,335,1.95,1.06,6,1,2.84,29.83,30.17,29.81,400.96,393.46,31.595,33.853,71.77,76.9,500.5,1300,25,95.83,-1.19,0.248,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1218,58,7569.8,5.49,0.18,335,1.95,1.06,6,1,2.84,29.83,30.16,29.8,400.94,393.31,31.591,33.85,71.77,76.9,500.6,1300,28,95.84,-1.19,0.248,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1316,59,7580.3,5.33,0.179,337,1.92,1.05,6,1,2.84,29.73,30.12,29.33,400.98,393.69,31.616,33.836,72.25,77.32,500.5,1299,26,95.84,-1.19,0.248,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1416,60,7587.8,5.45,0.175,334,1.88,1.05,6,1,2.84,29.66,30.13,29.33,400.87,393.45,31.625,33.805,72.55,77.55,500.5,1300,65,95.84,-1.19,0.248,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1516,61,7835.8,7.6,0.171,506,1.79,1.02,6,1,2.84,29.45,30,29.23,600.44,590.07,31.7,33.777,73.62,78.45,500.7,1299,32,95.84,-0.0152,0.25,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1616,62,7840.3,7.49,0.17,506,1.79,1.03,6,1,2.84,29.44,30.01,29.23,600.32,590.08,31.699,33.77,73.63,78.45,500.6,1300,32,95.84,-0.0152,0.25,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1716,63,8073.5,8.21,0.159,689,1.69,1.04,6,1,2.84,29.55,30.02,29.42,800.05,788.61,31.716,33.677,73.24,77.76,500.7,1300,268,95.84,1.37,0.252,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1816,64,8077.3,8.21,0.159,689,1.69,1.04,6,1,2.84,29.54,30.02,29.43,800.02,788.79,31.717,33.664,73.24,77.76,500.5,1300,299,95.85,1.37,0.252,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1916,65,8388.3,8.33,0.138,870,1.52,1.07,6,1,2.84,29.55,30.05,29.43,999.24,987.46,31.694,33.454,73.17,77.23,500.4,1299,20,95.83,2.76,0.257,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
2016,66,8390.5,8.22,0.137,870,1.51,1.07,6,1,2.84,29.55,30.05,29.43,999.14,987.5,31.693,33.444,73.16,77.2,500.7,1299,20,95.83,2.76,0.257,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
2117,67,8830.3,8.41,0.113,1340,1.3,1.1,6,1,2.84,29.6,30,29.62,1501.31,1488.92,31.461,32.963,72.42,75.87,500.7,1301,15,95.83,6.76,0.244,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
2215,68,8834,8.41,0.113,1340,1.3,1.1,6,1,2.84,29.6,29.98,29.62,1501.34,1489.09,31.461,32.965,72.42,75.87,500.6,1301,15,95.84,6.76,0.244,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
2416,69,9394.8,4.51,0.117,323,1.37,1.12,6,1,2.84,29.74,30.08,29.81,399.37,393.31,31.363,32.95,71.6,75.23,500.5,1299,19,95.84,-0.995,0.232,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
2516,70,9395.5,4.51,0.117,323,1.37,1.12,6,1,2.84,29.74,30.08,29.82,399.44,393.31,31.367,32.953,71.6,75.23,500.4,1299,19,95.84,-0.995,0.232,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
2616,71,9596.8,4.64,0.116,320,1.32,1.09,6,1,2.84,29.9,29.96,30.01,399.86,393.67,31.411,32.94,71.05,74.51,500.5,999,11,95.84,-1.02,0.201,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
2716,72,9600.5,4.68,0.114,319,1.31,1.1,6,1,2.84,29.9,29.98,30.01,399.88,393.65,31.405,32.921,71.05,74.48,500.5,999,13,95.84,-1.02,0.201,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
2816,73,10257.3,4.5,0.104,315,1.25,1.16,6,1,2.84,30.16,30.09,30.2,399.97,393.98,31.141,32.596,69.43,72.67,500.5,799,11,95.85,-0.99,0.212,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
2916,74,10261.8,4.51,0.104,315,1.25,1.16,6,1,2.84,30.16,30.08,30.21,400,394,31.146,32.599,69.41,72.65,500.7,799,11,95.85,-0.99,0.212,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3016,75,10398.3,4.29,0.101,317,1.21,1.14,6,1,2.84,30.63,30,30.99,400.04,394.32,31.134,32.541,67.57,70.62,500.6,501,11,95.84,-0.884,0.217,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3120,76,10402.8,4.35,0.101,316,1.21,1.14,6,1,2.84,30.62,30.01,30.99,400.09,394.31,31.131,32.534,67.57,70.61,500.6,500,12,95.84,-0.884,0.217,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3218,77,10523.3,4.1,0.0921,315,1.11,1.15,6,1,2.84,30.9,30,31.37,400.25,394.81,31.165,32.457,66.59,69.34,500.8,300,11,95.84,-0.789,0.212,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3316,78,10524.8,4.1,0.0921,315,1.11,1.15,6,1,2.84,30.93,30.01,31.38,400.31,394.96,31.178,32.477,66.59,69.34,500.8,300,11,95.84,-0.789,0.212,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3416,79,10649.5,3.69,0.0854,317,1.04,1.16,6,1,2.84,30.95,29.99,31.38,400.17,395.25,31.173,32.379,66.41,68.98,500.6,200,11,95.84,-0.878,0.221,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3516,80,10653.3,3.71,0.0866,318,1.05,1.15,6,1,2.84,30.95,29.98,31.37,400.22,395.28,31.171,32.389,66.42,69.01,500.7,200,11,95.84,-0.878,0.221,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3616,81,10766.5,2.74,0.0813,334,1,1.17,6,1,2.84,31.18,30.04,31.77,400.58,396.82,31.228,32.387,65.67,68.11,500.7,99,10,95.84,-0.829,0.217,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3716,82,10771,2.71,0.082,335,1.01,1.16,6,1,2.84,31.18,30.03,31.77,400.63,396.9,31.234,32.4,65.66,68.11,500.7,99,12,95.84,-0.829,0.217,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3816,83,10902.3,1.53,0.074,356,0.907,1.16,6,1,2.84,31.01,29.98,31.37,399.91,397.64,31.253,32.305,66.37,68.6,500.7,49,11,95.84,-0.886,0.209,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
3916,84,10906.8,1.61,0.074,355,0.909,1.16,6,1,2.84,30.99,29.99,31.37,399.95,397.6,31.253,32.308,66.42,68.66,500.7,49,11,95.84,-0.886,0.209,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
4015,85,11071.3,0.487,0.0679,379,0.853,1.18,6,1,2.84,31.13,30.06,31.58,400.17,399.18,31.268,32.256,65.94,68.02,500.8,19,12,95.84,-0.876,0.219,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
4118,86,11075,0.38,0.0685,382,0.857,1.18,6,1,2.84,31.14,30.05,31.57,400.07,399.2,31.262,32.255,65.89,67.98,500.8,19,11,95.83,-0.876,0.219,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
4215,87,11081,0.412,0.0686,381,0.858,1.18,6,1,2.84,31.14,30.04,31.57,400.03,399.12,31.257,32.252,65.88,67.98,500.7,20,11,95.84,-0.876,0.219,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
4315,88,11205.5,-0.343,0.0653,401,0.8,1.16,6,1,2.84,30.98,29.92,31.37,400.47,400.5,31.257,32.186,66.46,68.43,500.6,0,11,95.83,-0.951,0.226,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
4411,89,11210,-0.377,0.0647,402,0.794,1.16,6,1,2.84,31,29.91,31.37,400.41,400.48,31.254,32.175,66.41,68.36,500.6,1,12,95.83,-0.951,0.226,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
455,90,11222.8,-0.312,0.0633,400,0.788,1.17,6,1,2.84,31.01,29.98,31.38,400.45,400.44,31.257,32.17,66.36,68.3,500.7,0,13,95.83,-0.951,0.226,111115,20200904_WR.xlsx,9/4/20,J19,Viburnum dilatatum,vidil,vidil-J19-1
1101,1,53.5,7.47,0.228,330,2.03,0.924,6,1,2.84,29.6,29.99,29.23,401.42,391.51,30.963,33.315,74.43,80.08,500.3,1299,15,100.1,0.72,0.265,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
270,2,57.3,7.52,0.232,331,2.04,0.916,6,1,2.84,29.59,29.97,29.23,401.6,391.63,30.977,33.346,74.5,80.2,500.6,1299,16,100.1,0.72,0.265,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3101,3,405,5.48,0.234,247,2.75,1.23,6,1,2.84,29.55,30.21,28.85,300.33,292.79,27.657,30.857,66.65,74.36,500.6,1299,27,100.1,-0.166,0.192,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
456,4,408.8,5.51,0.233,247,2.75,1.23,6,1,2.84,29.55,30.23,28.85,300.35,292.78,27.662,30.857,66.67,74.37,500.8,1300,29,100.1,-0.166,0.192,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
517,5,583.8,3.19,0.241,169,2.68,1.16,6,1,2.84,29.34,30.05,28.65,199.59,195.14,27.983,31.096,68.27,75.87,500.7,1300,31,100.1,-0.721,0.218,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
617,6,592.8,3.2,0.242,169,2.68,1.16,6,1,2.84,29.34,30.05,28.65,199.57,195.1,27.992,31.107,68.3,75.9,500.4,1301,30,100.1,-0.721,0.218,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
717,7,769,0.826,0.245,90.1,2.69,1.15,6,1,2.84,29.41,30.06,28.84,99,97.69,28.143,31.263,68.36,75.93,500.6,1299,27,100.1,-1.37,0.236,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
817,8,773.5,0.872,0.246,89.8,2.69,1.15,6,1,2.84,29.42,30.06,28.84,99.03,97.67,28.142,31.265,68.32,75.9,500.6,1300,26,100.1,-1.37,0.236,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
917,9,952.5,-0.149,0.249,49.7,2.66,1.12,6,1,2.84,29.08,29.99,28.25,49.54,49.56,28.241,31.334,69.91,77.57,500.4,1300,18,100.1,-1.73,0.248,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1017,10,957,-0.178,0.249,49.9,2.66,1.12,6,1,2.84,29.08,29.97,28.25,49.51,49.56,28.239,31.325,69.93,77.57,500.5,1300,18,100.1,-1.73,0.248,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1121,11,1258.8,7.43,0.25,332,2.72,1.14,6,1,2.84,29.55,30.1,29.04,400.1,389.93,28.292,31.448,68.16,75.76,500.6,1300,19,100,0.559,0.236,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1219,12,1264.8,7.4,0.25,332,2.73,1.14,6,1,2.84,29.56,30.11,29.04,400.17,390.02,28.29,31.454,68.14,75.76,500.6,1300,19,100,0.559,0.236,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1317,13,1269.3,7.41,0.25,332,2.73,1.14,6,1,2.84,29.55,30.12,29.03,400.07,389.91,28.288,31.453,68.15,75.77,500.4,1300,17,100,0.559,0.236,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1417,14,1272.3,7.41,0.25,332,2.73,1.14,6,1,2.84,29.56,30.11,29.04,400.11,389.93,28.292,31.463,68.15,75.77,500.6,1300,17,100,0.559,0.236,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1517,15,1503.5,10.7,0.252,502,2.69,1.12,6,1,2.84,29.41,30.06,28.84,599.99,585.3,28.384,31.513,68.94,76.53,500.6,1300,21,100,1.93,0.261,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1617,16,1511.8,10.7,0.254,503,2.7,1.12,6,1,2.84,29.42,30.04,28.84,599.99,585.28,28.386,31.524,68.93,76.55,500.5,1300,20,100,1.93,0.261,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1717,17,1928.5,12.4,0.257,686,2.69,1.1,6,1,2.84,29.4,30.04,28.86,799.84,782.51,28.586,31.706,69.48,77.06,500.7,1300,26,100.1,3.62,0.277,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1817,18,1933.8,12.5,0.256,685,2.68,1.1,6,1,2.84,29.39,30.04,28.84,799.9,782.39,28.584,31.693,69.5,77.06,500.4,1300,26,100,3.62,0.277,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1917,19,2255.5,13.7,0.26,874,2.68,1.08,6,1,2.84,29.14,30.02,28.24,1000.32,980.78,28.734,31.842,70.89,78.55,500.4,1300,23,100,4.83,0.305,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
2017,20,2260,13.6,0.256,873,2.67,1.09,6,1,2.84,29.14,30.07,28.25,1000.58,981.13,28.741,31.833,70.89,78.52,500.7,1300,24,100,4.83,0.305,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
2118,21,2533.3,13.8,0.259,1360,2.63,1.07,6,1,2.84,29.48,29.97,29.04,1501.5,1480.29,28.767,31.823,69.61,77.01,500.6,1300,26,100,9.1,0.295,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
2216,22,2538.5,14,0.258,1360,2.64,1.07,6,1,2.84,29.47,29.98,29.04,1501.74,1480.26,28.762,31.823,69.61,77.02,500.5,1300,25,100,9.1,0.295,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
2417,23,2924,7.14,0.258,336,2.66,1.08,6,1,2.84,29.51,30.04,29.04,400.41,390.61,28.765,31.85,69.49,76.94,500.5,1299,33,100,0.518,0.292,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
2517,24,2930,7.11,0.259,337,2.66,1.08,6,1,2.84,29.5,30.03,29.04,400.34,390.57,28.761,31.85,69.49,76.95,500.6,1301,31,100,0.518,0.292,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
2617,25,3108,7.15,0.251,335,2.62,1.1,6,1,2.84,30.06,30.07,29.82,400.91,391.11,28.762,31.805,67.31,74.43,500.6,999,29,100,0.576,0.283,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
2717,26,3111.8,7.12,0.249,335,2.61,1.1,6,1,2.84,30.06,30.07,29.82,400.88,391.12,28.761,31.79,67.3,74.39,500.7,999,31,100,0.576,0.283,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
2817,27,3242.8,6.99,0.244,336,2.51,1.07,6,1,2.84,30.28,29.93,30.21,400.91,391.36,28.764,31.678,66.46,73.19,500.6,801,36,100,0.675,0.288,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
2917,28,3248.8,6.94,0.243,336,2.5,1.08,6,1,2.84,30.29,29.93,30.21,401.06,391.56,28.772,31.671,66.44,73.13,500.7,802,35,100,0.675,0.288,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3017,29,3400.8,6.61,0.232,337,2.41,1.08,6,1,2.84,30.86,29.94,30.99,400.92,391.87,28.829,31.625,64.43,70.68,500.7,500,28,100,0.698,0.277,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3121,30,3407.5,6.66,0.229,335,2.41,1.1,6,1,2.84,30.87,30,30.99,400.9,391.79,28.821,31.621,64.39,70.64,500.8,500,29,100,0.698,0.277,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3219,31,3560.5,6.02,0.22,339,2.31,1.09,6,1,2.84,31.03,29.95,31.18,400.88,392.58,28.888,31.563,63.93,69.85,500.9,300,24,100,0.72,0.268,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3317,32,3565.8,6.14,0.22,338,2.31,1.09,6,1,2.84,31.02,29.94,31.17,401.01,392.56,28.892,31.569,63.98,69.91,500.7,300,21,100,0.72,0.268,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3417,33,3910.3,5.52,0.213,343,2.27,1.1,6,1,2.84,31.34,30.05,31.57,401.1,393.41,29.08,31.711,63.22,68.94,500.7,199,23,100,0.761,0.28,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3517,34,3915.5,5.61,0.214,342,2.27,1.1,6,1,2.84,31.35,30.04,31.56,401.24,393.44,29.086,31.718,63.22,68.94,500.6,199,25,100,0.761,0.28,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3617,35,4019.8,3.8,0.209,358,2.21,1.09,6,1,2.84,31.37,30.01,31.57,401.13,395.53,29.144,31.708,63.27,68.83,500.7,99,25,100,0.75,0.283,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3717,36,4028.8,3.7,0.21,359,2.22,1.09,6,1,2.84,31.38,30.02,31.57,401.07,395.59,29.147,31.719,63.24,68.82,500.8,99,22,100,0.75,0.283,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3817,37,4185.3,2.23,0.208,372,2.2,1.09,6,1,2.84,31.13,30.09,30.98,401.01,397.29,29.312,31.866,64.51,70.13,500.7,51,17,100,0.794,0.267,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
3917,38,4189,2.23,0.208,372,2.2,1.09,6,1,2.84,31.12,30.09,30.98,401.08,397.36,29.314,31.871,64.53,70.16,500.6,51,18,100,0.794,0.267,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
4016,39,4308,0.764,0.213,386,2.23,1.08,6,1,2.84,31.12,30.08,30.98,401.08,399.1,29.375,31.961,64.66,70.35,500.6,19,23,100,0.743,0.289,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
4119,40,4311,0.764,0.213,386,2.23,1.08,6,1,2.84,31.13,30.07,30.99,401.1,399.06,29.37,31.962,64.66,70.35,500.6,20,23,100,0.743,0.289,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
4216,41,4470.8,-0.115,0.214,394,2.22,1.07,6,1,2.84,31.15,30.07,30.98,401.25,400.32,29.467,32.044,64.75,70.41,500.8,0,30,100,0.593,0.289,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
4316,42,4475.3,-0.183,0.214,395,2.22,1.08,6,1,2.84,31.16,30.08,30.98,401.21,400.37,29.461,32.038,64.72,70.38,500.7,0,29,100,0.593,0.289,111115,20200907_TS.xlsx,9/7/20,J3,Euonymus alatus,euala,euala-J3-1
1102,43,5402.5,8.01,0.245,328,2.39,1.02,6,1,2.84,29.29,29.99,28.44,401.18,390.45,29.601,32.373,72.37,79.15,500.6,1300,35,99.98,0.326,0.369,111115,20200907_WS.xlsx,9/7/20,J3,Viburnum dilatatum,vidil,vidil-J3-1
280,44,5407,8.08,0.244,328,2.39,1.02,6,1,2.84,29.29,29.99,28.45,401.27,390.48,29.606,32.372,72.39,79.16,500.7,1299,35,99.99,0.326,0.369,111115,20200907_WS.xlsx,9/7/20,J3,Viburnum dilatatum,vidil,vidil-J3-1
3102,45,5632.5,5.78,0.24,246,2.36,1.03,6,1,2.84,29.3,30.04,28.45,299.85,292.1,29.705,32.442,72.57,79.26,500.6,1301,33,99.98,-0.251,0.379,111115,20200907_WS.xlsx,9/7/20,J3,Viburnum dilatatum,vidil,vidil-J3-1
457,46,5637,5.85,0.242,246,2.36,1.02,6,1,2.84,29.3,30.02,28.45,300.04,292.2,29.71,32.452,72.59,79.29,500.6,1301,37,99.98,-0.251,0.379,111115,20200907_WS.xlsx,9/7/20,J3,Viburnum dilatatum,vidil,vidil-J3-1
518,47,5824.3,3.47,0.241,166,2.42,1.05,6,1,2.84,29.45,30.18,28.64,198.69,193.97,29.761,32.571,72.06,78.87,500.7,1300,44,99.98,-0.824,0.378,111115,20200907_WS.xlsx,9/7/20,J3,Viburnum dilatatum,vidil,vidil-J3-1
